MODULE,LABEL,ADDRESS,ACCESS,UNITS,COMMENT
FUEL_EQ,KE_FAST_AFTERSTART_PD_MAX,0000D64A,c,Equiv_Ratio_S_Type,Maximum amount of KV_Fast_Afterstart Enrichment to allow Park to Drive.
FUEL_EQ,KE_FAST_AFTERSTART_ENRICH_ENBLD,0000D64C,c,BOOLEAN,Option to enable/disable the Fast Afterstart Enrichment algorithm.
FUEL_EQ,KV_FAST_AFTERSTART_DECAY_STEPS,0000D64E,c,Equiv_Ratio_S_Type,Equivalence ratio decay step for Fast Afterstart Enrichment. Amount decayed every KV_Fast_Afterstart_Decay_Intrvl.
FUEL_EQ,KV_FAST_AFTERSTART_DECAY_INTRVL,0000D658,c,Ref Pulses,Number of ref pulses between decay steps for Fast Afterstart Enrichment
FUEL_EQ,KE_PCT_TRQ_DES_TO_ENABLE_PE,0000D65E,c,Percent_0_To_200,"When PE is not active, Pct_Trq_Des_To_Enable_PE is set to this cal as enabling threshold."
FUEL_EQ,KE_HYST_PCT_TRQ_FOR_PE,0000D660,c,Percent_0_To_200,Pct_Trq_Des_To_Enable_PE threshold hystersis value applied when PE is active.
FUEL_EQ,KE_TRQ_MGT_PWR_ENRICH_THROT_HYS,0000D662,c,Percent,PE throttle threshold hysteresis value applied when PE is active and ETC torque management is active.
FUEL_EQ,KV_CRANK_EQ_RATIO_BLEND_FACTOR,0000D664,c,0 to 1,$00004346
FUEL_EQ,KV_CRANK_EQ_RATIO_E80_FACTOR,0000D67A,c,-16 to 16,$00004347
FUEL_EQ,KA_FAST_AFTERSTART_ENRICHMENT,0000D6A0,c,NONE 0_4,Additional coolant and fuel composition based afterstart enrichment.
FUEL_EQ,KA_LC_FUEL_DELTA,0000D75E,c,Equiv_Ratio,Returns the target  for Lean EQ based on the engine load.
FUEL_EQ,KA_CRANK_ER_ENLEAN_MODIFIER,0000D9D4,c,Mult_0_to_1,Modifer based on Coolant and RPM to better blend(enlean) from crank fuel to run fuel
FUEL_EQ,KA_PE_DELAY_ADJUSTMENT,0000DBC2,c,Seconds,$00004349
FUEL_EQ,KE_PE_DELAY_COUNT,0000DD0C,c,Seconds,PE conditions must exists for this amount before PE is enabled.
FUEL_EQ,KE_PE_DELAY_ENGINE_SPEED,0000DD0E,c,RPM,"Engine speed threshold to bypass PE_Delay, when RPM is above threshold."
FUEL_EQ,KE_PE_DELAY_ENGINE_SPEED_RISE,0000DD10,c,RPM,"Engine speed delta threshold used with vehicle speed to bypass PE_Delay, when RPM is above threshold."
FUEL_EQ,KE_PE_DELAY_ENGINE_SPEED_RISE_MP,0000DD12,c,MPH,"Vehicle speed threshold used with Engine speed delta criteria to bypass PE_Delay, when MPH is above or equal to threshold."
FUEL_EQ,KE_PE_DELAY_TEMPERATURE_HIGH,0000DD14,c,Degrees_C,"Coolant temperature upper window to bypass PE_Delay, when coolant is above threshold."
FUEL_EQ,KE_PE_DELAY_TEMPERATURE_LOW,0000DD16,c,Degrees_C,"Coolant temperature lower window to bypass PE_Delay, when coolant is below threshold."
FUEL_EQ,KE_PE_DELAY_THROTTLE_RISE,0000DD18,c,Percent,"Throttle delta threshold used with vehicle speed to bypass PE_Delay, when throttle delta is >= threshold."
FUEL_EQ,KE_PE_DELAY_THROTTLE_RISE_MPH,0000DD1A,c,MPH,"Vehicle speed threshold used with throttle delta to bypass PE_Delay, when MPH is below threshold."
FUEL_EQ,KE_PE_DELAY_VEHICLE_SPEED_DROP,0000DD1C,c,MPH,"Vehicle speed delta threshold used to decrement PE_Delay, when MPH decrease >= threshold."
FUEL_EQ,KE_PE_DELAY_VEHICLE_SPEED_MPH,0000DD1E,c,MPH,"Vehicle speed threshold used to decrement PE_Delay, when MPH is below threshold."
FUEL_EQ,KE_PE_DELAY_VEHICLE_SPEED_RISE,0000DD20,c,MPH,"Vehicle speed threshold used to decrement PE_Delay, when MPH increase >= threshold."
FUEL_EQ,KE_PE_DELAY_VEHICLE_SPEED_TPS,0000DD22,c,Percent,"Throttle position threshold used to decrement PE_Delay, when throttle is above threshold."
FUEL_EQ,KE_OPEN_LOOP_LEAN_LIMIT,0000DD24,c,Equiv_Ratio_Type,Lower (lean) limit for final equivalence ration when in anidle condition.
FUEL_EQ,KE_PP_CLT,0000DD26,c,Degrees C,Coolant temperature higher than this value will enable piston protection if other conditions are satisfied
FUEL_EQ,KE_PP_DELAY_TIME,0000DD28,c,Seconds,Delay time in seconds before entering piston protection mode.
FUEL_EQ,KE_PP_EQ_RAMP_RATE,0000DD2A,c,Seconds,This determines the blending rate
FUEL_EQ,KE_PP_EQ_STEPSIZE,0000DD2C,c,Equiv Ratio,This determines the amount of change to the current equivalence ratio at each ramp rate.
FUEL_EQ,KE_PP_MAF,0000DD2E,c,Grams/Second,Airflow rate higher than this value will enable piston protection if other conditions are satisfied
FUEL_EQ,KE_PP_RPM,0000DD30,c,RPM,Engine speed higher than this value will enable piston protection if other conditions are satisfied
FUEL_EQ,KE_PP_TPS,0000DD32,c,Percent,Throttle position higher than this value will enable piston protection if other conditions are satisfied
FUEL_EQ,KE_LC_VEHICLE_SPEED_HYST_HIGH,0000DD34,c,MPH,"When vehicle speed is above this value with other conditions satisfied, it will enable Lean Cruise mode."
FUEL_EQ,KE_LC_VEHICLE_SPEED_HYST_LOW,0000DD36,c,MPH,"When vehicle speed is above this value with other conditions satisfied, it will enable Lean Cruise mode."
FUEL_EQ,KV_PISTON_PROTECTION_EQUIVALENCE,0000DD38,c,Equiv_Ratio_Type,Equivalence ratio if piston protection is enabled.
FUEL_EQ,KV_POWER_ENRICHMENT_RPM_THRESHOL,0000DD62,c,RPM,"Engine speed threshold to enable PE, when RPM is above or equal to threshold."
FUEL_EQ,KA_CRANK_EQUIVALENCE_RATIO,0000DD6C,c,Equiv_Ratio_Type,Fuel/Air equivalence ratio to use during crankfor gasoline.
FUEL_EQ,KE_PE_EQ_STEPSIZE,0000E22C,c,Equiv_Ratio_Type,Step size taken for ramp-in or ramp-out of the PE EQ offset
FUEL_EQ,KE_PE_EQ_RAMP_IN_RATE,0000E22E,c,Seconds,Unit time taken before applying stepsize to ramp-out PE EQ offset
FUEL_EQ,KE_PE_EQ_RAMP_OUT_RATE,0000E230,c,Seconds,Unit time taken before applying stepsize to ramp-in PE EQ offset
FUEL_EQ,KE_LC_EQ_STEP_SIZE,0000E232,c,Equiv_Ratio_Type,This is the step size in which ramping is done.
FUEL_EQ,KE_LC_ENGINE_RUN_TIME,0000E234,c,Seconds,"When engine run time is above this, with other conditions satisfied, it will enable Lean Cruise mode."
FUEL_EQ,KE_LC_TIME_SINCE_IDLE,0000E238,c,Seconds,"When Time_Since_Last_Idle is above this with other conditions satisfied, it will enable Lean Cruise mode."
FUEL_EQ,KV_LC_COOLANT_MULTIPLIER,0000E23A,c,0_to_1,Multiplier used to vary the amount of lean cruise effect during warmup.
FUEL_EQ,KE_ICAT_CAN_ACTIVATE_RTN,0000E260,c,Boolean,Determines if Return to Normal will function after an ICAT intrusive event.
FUEL_EQ,KE_POSD_CAN_ACTIVATE_RTN,0000E261,c,Boolean,Determines if Return to Normal will function after an POSD intrusive event.
FUEL_EQ,KE_RETURN_TO_NORMAL_EQ_RATIO,0000E262,c,Equiv_Ratio_Type,Equivalence ratio if Return to Normal is active.
FUEL_EQ,KV_PO2_RETURN_TO_NORMAL_MAX_TIME,0000E264,c,Seconds,Max amount time that the Retun to Normal feature will be allowed to be continuously active.
FUEL_IO,KE_BOUNDARY_OFFSET,0000E276,c,Lores_Periods,$000043DB
FUEL_IO,KE_ENG_PROTECTION_NORMAL_END_OF_,0000E278,c,Lores_Periods,"Normal pulse end of injection location if engine protection is enabled, in number of lores periods after the boundary."
FUEL_IO,KE_ENG_PROTECTION_TRIM_END_OF_IN,0000E27A,c,Lores_Periods,"Trim pulse end of injection location if engine protection is enabled, in number of lores periods after the boundary."
FUEL_IO,KV_NORMAL_END_OF_INJECTION_COOLA,0000E27C,c,,$000043DC
FUEL_IO,KV_TRIM_END_OF_INJECTION_COOLANT,0000E29C,c,,"Defines the trim pulse end of injection location, based on coolant temperature, in number of lores periods after the boundary."
FUEL_IO,KE_MINIMUM_INJECTOR_OFF_TIME,0000E2BC,c,Milliseconds,Minimum amount of time that an injector must remain off before turning on again.
FUEL_IO,KV_INJECTOR_OFFSET_ADJUSTMENT,0000E2BE,c,Milliseconds,This is the injector offset used to account for injector dynamics due vacuum effects on the trapped sac volume fuel.
FUEL_IO,KA_INJECTOR_OFFSET,0000E2E0,c,Milliseconds,$000043DD
FUEL_IO,KA_FIRST_CYL_TO_GET_SEQUENTIAL,0000E698,c,Cyl_Number,$000043DE
FUEL_IO,KV_BANK_FOR_CYLINDER,0000E6B8,c,Bank1|Bank2,This calibration associates each cylinder with a bank of the engine.
FUEL_IO,KA_UPDATE_FUEL_CHANNELS,0000E6C0,c,TRUE|FALSE,Determines whether to update Fuel Pulse Width for the injector based on the current cylinder.
FUEL_IO,KE_AIRBAG_ENG_SHUTDOWN_VEH_SPEED,0000E700,c,MPH,Threshold below which the vehicle is considered to stationary
FUEL_IO,KE_AIRBAG_ENG_SHUTDOWN_TIMER,0000E702,c,Seconds,Timer above which the vehicle is considered to have been longenough to allow the state of the airbag to shutdown the engine
FUEL_IO,KE_DESOOT_COOLANT_THRESH,0000E704,c,Degrees_C,Coolant must be at least this temperature to enable Desoot mode.
FUEL_IO,KE_DESOOT_COOLANT_THRESH_HYSTERE,0000E706,c,Degrees_C,Hysteresis required of coolant temperature to disable Desoot mode.
FUEL_IO,KE_DESOOT_MAP_THRESH,0000E708,c,kPa,MAP must be at least this calibration to enable Desoot mode.
FUEL_IO,KE_DESOOT_MAP_THRESH_HYSTERESIS,0000E70A,c,kPa,Hysteresis required of MAP to disable Desoot mode.
FUEL_IO,KE_DESOOT_LO_MAP_EXIT_THRESH,0000E70C,c,kPa,"If MAP falls below this calibration, disable Desoot mode immediately."
FUEL_IO,KE_DESOOT_DELAY_TIME,0000E70E,c,Seconds,Conditions must exist for this amount of time for the Desoot mode to activate.
FUEL_IO,KE_USE_CRANK_EOIT,0000E70F,c,BOOLEAN,Prevent Desoot mode from affecting the end of injection targets
FUEL_IO,KE_DESOOT_EOIT,0000E710,c,Lores_Periods,EOIT to use when Desoot mode has been activated
FUEL_IO,KV_END_OF_INJECTION_CRANK_TARGET,0000E712,c,Low res Period,$000043E0
FUEL_IO,KV_INJECTOR_TRIM_FACTOR,0000E732,c,Scaler_0_to_2,Allows for scaling of the final injector pulse width for demonstration purposes.
FUEL_IO,KA_DESOOT_UPDATE_FUEL_CHANNELS,0000E742,c,BOOLEAN,Determines whether to update Fuel Pulse Width for the injector based on the current cylinder when DeSoot mode is active
FUEL_IO,KV_FIRST_FUEL_DELAY,0000E782,c,SHORTCARD,Number of Ref pulses after sync that must occur before sequentialfuel delivery to allow prime fuel to be used.
FUEL_IO,KE_MINIMUM_TRIM_PULSE_WIDTH,0000E786,c,,
FUEL_LO,KE_CANISTER_LIMIT,0000E788,c,Percent,Used to determine if canister purge is active or inactive.
FUEL_LO,KE_RPM_HYSTERESIS,0000E78A,c,RPM,Provides more stability when transitioning from one cell to another.
FUEL_LO,KE_MAP_HYSTERESIS,0000E78C,c,kPa,Provides more stability when transitioning from one cell to another.
FUEL_LO,KE_LONG_TERM_IDLE_THROTTLE_THRES,0000E78E,c,Percent,Throttle threshold used to determine idle condition.
FUEL_LO,KE_LONG_TERM_IDLE_VEH_SPEED_THRE,0000E790,c,MPH,Vehicle speed threshold used to determine idle condition.
FUEL_LO,KV_RPM_BOUNDARY,0000E792,c,RPM,Boundary for cells based on engine speed.
FUEL_LO,KV_MAP_BOUNDARY,0000E798,c,kPa,Boundary for cells based on manifold pressure.
FUEL_LO,KE_BLENDING_SELECTED,0000E79E,c,TRUE|FALSE,Allow blending if target is below the current long term correction.
FUEL_LO,KE_BLENDING_TIMER,0000E7A0,c,Seconds,Time between long term memory blends.
FUEL_LO,KE_LONG_TERM_DELTA,0000E7A4,c,NONE 0-2,"If cell value changes more than this, reset integrator to 1.0."
FUEL_LO,KV_PLM_REDUCTION_FACTOR,0000E7A6,c,NONE 0-1,Factor to reduce PLM by before applying to pulse width.
FUEL_LO,KE_ADAPTIVE_LOW_COOLANT_LIMIT,0000E7E8,c,Degrees_C,Minimum coolant temperature to allow long term cell update.
FUEL_LO,KE_ADAPTIVE_HIGH_COOLANT_LIMIT,0000E7EA,c,Degrees_C,Maximum coolant temperature to allow long term cell update.
FUEL_LO,KE_LONG_TERM_CORRECTION_ENABLED,0000E7EC,c,TRUE|FALSE,Indicates long term cell update is enabled.
FUEL_LO,KE_UPDATE_THRESHOLD,0000E7EE,c,NONE 0-2,Amount the integrator must be above or below 1.0 for an update to occur.
FUEL_LO,KE_UPDATE_DELTA,0000E7F0,c,NONE 0-2,Value of the long term update amount.
FUEL_LO,KE_LONG_TERM_MINIMUM,0000E7F2,c,NONE 0-2,Minimum long term correction.
FUEL_LO,KE_LONG_TERM_IDLE_MAXIMUM,0000E7F4,c,NONE 0-2,Maximum long term correction for idle purge cells.
FUEL_LO,KE_LONG_TERM_IDLE_MINIMUM,0000E7F6,c,NONE 0-2,Minimum long term correction for idle purge cells.
FUEL_LO,KE_LONG_TERM_MAXIMUM,0000E7F8,c,NONE 0-2,Maximum long term correction.
FUEL_LO,KE_LONG_TERM_UPDATE_RATE,0000E7FA,c,Seconds,Time required for update condition to exist to allow Long Term Adaptive update.
FUEL_LO,KE_PLM_INCREASE_DELTA,0000E7FC,c,NONE 0-2,Value to increase PLM by when learning up.
FUEL_LO,KE_PLM_REDUCTION_DELTA,0000E7FE,c,NONE 0-2,Value to reduce PLM by when learning down.
FUEL_LO,KE_ADAPTIVE_NON_PURGE_MAX_KAM_LI,0000E800,c,NONE 0-2,Max BLM which can be learned in KAM for non-CCP cells
FUEL_LO,KE_ADAPTIVE_PURGE_MAX_KAM_LIMIT,0000E802,c,NONE 0-2,Max BLM which can be learned in KAM for CCP cells
FUEL_LO,KV_ADAPTIVE_MIN_KAM_LIMIT,0000E804,c,NONE 0-2,Minimum block learn modifier which can be learned in KAM.
FUEL_LO,KV_PLM_UPDATE_OFFSET,0000E80A,c,NONE 0-2,"If the BLM for the cell falls more than this offset below the BLM in KAM for the cell, the PLM is decrease."
FUEL_LO,KE_NON_CCP_KAM_LOW_COOLANT_LIMIT,0000E832,c,Degrees_C,Lower limit of coolant window to tranfer non-CCP BLM values to KAM.
FUEL_LO,KE_NON_CCP_KAM_HIGH_COOLANT_LIMI,0000E834,c,Degrees_C,Upper limit of coolant window to tranfer non-CCP BLM values to KAM.
FUEL_LO,KV_PLM_MINIMUM,0000E836,c,NONE 0-2,Minimum PLM correction.
FUEL_LO,KV_ADAPTIVE_LOW_MAP_LIMIT,0000E83A,c,kPa,Mimimum manifold pressure to allow long term cell update.
FUEL_O2,KE_POST_DERIVATIVE_TERM_FILTER,0000E844,c,NONE 0-1,Time coefficient for first order lag filter.
FUEL_O2,KE_POST_PROPORTIONAL_IDLE_FACTOR,0000E846,c,Scaler 2,Modifier to proportional offset in idle condition to reduce the aggressiveness of proportional term.
FUEL_O2,KE_LONG_TERM_IDLETHROTTLE_THRESH,0000E848,c,Percent,Throttle threshold used to determine idle condition.
FUEL_O2,KE_LONG_TERM_IDLE_VEH_SPD_THRESH,0000E84A,c,SHORTCARD,Vehicle speed threshold used to determine idle condition.
FUEL_O2,KE_POST_OXYGEN_LEAN_READY,0000E84C,c,Millivolts,Lower voltage threshold to determine when the oxygen sensor is ready.
FUEL_O2,KE_POST_OXYGEN_RICH_READY,0000E84E,c,Millivolts,Upper voltage threshold to determine when the oxygen sensor is ready.
FUEL_O2,KE_POST_OXYGEN_READY_COUNTER,0000E850,c,Counts,Count number of samples outside the control limits to determine when the sensor hsa become ready.
FUEL_O2,KE_BANK_EXHAUST,0000E851,c,Value,Configuration of the exhaust system for the specific application.
FUEL_O2,KE_POST_OXYGEN_INTEGRAL_COOLANT,0000E852,c,Degrees_C,Threshold for coolant temperature to enable Integral Part of Post Oxygen Fuel Trim.
FUEL_O2,KV_POST_OXYGEN_BANK1_INTEGRATOR,0000E854,c,NONE 0-2,Closed loop integrator enable criteria for post oxygen control.
FUEL_O2,KV_POST_OXYGEN_BANK2_INTEGRATOR,0000E85E,c,NONE 0-2,Closed loop integrator enable criteria for post oxygen control.
FUEL_O2,KE_POST_O2_DECEL_UPPER_LIMIT,0000E868,c,NONE 0-64,Post O2 mode is DECEL if closed loop mode is greater than 0 and less than or equal to this calibration.
FUEL_O2,KE_POST_O2_CRUISE_UPPER_LIMIT,0000E86A,c,NONE 0-64,$0000456A
FUEL_O2,KE_POST_O2_LIGHT_ACCEL_UPPER_LIM,0000E86C,c,NONE 0-64,$0000456B
FUEL_O2,KE_POST_TIME_CONSTANT,0000E86E,c,NONE 0-1,Time coefficient for first order lag filter.
FUEL_O2,KV_POST_OXYGEN_INT_OFFSET_MAX,0000E870,c,Millivolts,Limit maximum value of Post_Oxygen_Integral_Offset.
FUEL_O2,KV_POST_OXYGEN_INT_OFFSET_MIN,0000E87A,c,Millivolts,Limit minimum value of Post_Oxygen_Integral_Offset.
FUEL_O2,KV_BANK1_POST_LEAN_THRESHOLD,0000E884,c,Millivolts,Post Oxygen lower threshold.
FUEL_O2,KV_BANK2_POST_LEAN_THRESHOLD,0000E88E,c,Millivolts,Post Oxygen lower threshold.
FUEL_O2,KV_BANK1_POST_RICH_THRESHOLD,0000E898,c,Millivolts,Post Oxygen upper threshold.
FUEL_O2,KV_BANK2_POST_RICH_THRESHOLD,0000E8A2,c,Millivolts,Post Oxygen upper threshold.
FUEL_O2,KE_POST_OXYGEN_INTEGRATE,0000E8AC,c,Millivolts,Integration value for post Oxygen transitions.
FUEL_O2,KV_POST_OXYGEN_INTEGRAL_DELAY,0000E8AE,c,Seconds,Delay time between execution of the post oxygen integral correction.
FUEL_O2,KV_POST_DERIV_DISABLE_TIME,0000E8B8,c,Seconds,Disable derivative offsets after starts for this amount of time.
FUEL_O2,KV_POST_DERIV_RAMP_IN_TIME,0000E8CC,c,Seconds,"Once enabled, ramp the derivative offsets to desired values by this time."
FUEL_O2,KV_POST_OXYGEN_DERIVATIVE_OFFSET,0000E8E0,c,Millivolts,Apply this additive offset as derivative term based on filtered PO2 signal.
FUEL_O2,KV_POST_O2_PROPORTIONAL_OFFSET,0000E90A,c,Millivolts,Apply this additive offset as proportional term based on filtered PO2 signal.
FUEL_O2,KV_POST_PROP_DISABLE_TIME,0000E944,c,Seconds,Disable proportional offsets after starts for this amount of time.
FUEL_O2,KV_POST_PROP_RAMP_IN_TIME,0000E958,c,Seconds,"Once enabled, ramp the proportional offsets to desired values by this time."
FUEL_PL,KV_INJECTOR_SLOPE,0000E96C,c,Grams/Sec,Defines the slope of the injector versus on time.
FUEL_PL,KV_FLOW_RATE_PUMP_CORRECTION,0000E98E,c,Mult0to8,"Correction to injector flow rate based on fuel pump voltage, Ignition voltage."
FUEL_PL,KE_SHORT_PULSE_LIMIT,0000E9C6,c,Milliseconds,Pulses shorter than this will be increased by an amount KV_Short_pulse_Adjustment.
FUEL_PL,KV_SHORT_PULSE_ADJUSTMENT,0000E9C8,c,Milliseconds,$00004575
FUEL_PL,KV_MINIMUM_PULSE_WIDTH,0000EA4E,c,Milliseconds,This is the minimum pulse width allowed.
FUEL_PL,KV_DEFAULT_PULSE_WIDTH,0000EA78,c,Milliseconds,This is the default pulse width used when the pulse is less than the minimum.
FUEL_PL,KE_USE_INJ_SLOPE_MODIFIER,0000EAA2,c,BOOLEAN,Determines if the Injector Slope will be modified for fuel flow.
FUEL_PL,KV_INJ_SLOPE_FUEL_FLOW_MOD,0000EAA4,c,Unitless,The correction to injector flow based on fuel flow rate.
FUEL_SH,KE_CL_IDLE_THROTTLE_POSITION,0000EABC,c,Percent,Throttle position must be less than this calibration for Cl_Idle to be TRUE.
FUEL_SH,KE_CL_IDLE_THROTTLE_HYSTERESIS,0000EABE,c,Percent,Throttle position hysteresis for CL_Idle determination.
FUEL_SH,KE_CL_IDLE_VEHICLE_SPEED,0000EAC0,c,MPH,Vehicle Speed must be less than this for CL_Idle to be TRUE.
FUEL_SH,KE_CL_IDLE_VEHICLE_SPEED_HYSTERE,0000EAC2,c,MPH,Vehicle Speed hysteresis for CL_Idle determination.
FUEL_SH,KE_CL_LOW_RPM_RESET_COOLANT_TEMP,0000EAC4,c,Degrees_C,Coolant must be warmer than this to enable or trigger 'Low RPM Closed Loop Reset'.
FUEL_SH,KE_CL_LOW_RPM_RESET_ENABLE_OFFSE,0000EAC6,c,RPM,Engine speed must exceed 'desired idle speed' BY more than this to enable 'Low RPM Closed Loop Reset'.
FUEL_SH,KE_CL_LOW_RPM_RESET_INTEGRAL_TER,0000EAC8,c,NONE 0-2,$000044F8
FUEL_SH,KE_CL_LOW_RPM_RESET_TRIGGER_OFFS,0000EACA,c,RPM,$000044F9
FUEL_SH,KV_CL_MODE,0000EACC,c,NONE 0-64,$000044FB
FUEL_SH,KV_INTEGRAL_DELAY_BASE_LEAN,0000EB6E,c,Seconds,Base factor applied to the Integral_Delay_Base when both Slow and Fast O2 status are LEAN.
FUEL_SH,KV_INTEGRAL_DELAY_BASE_RICH,0000EB80,c,Seconds,Base factor applied to the Integral_Delay_Base when both Slow and Fast O2 status are RICH.
FUEL_SH,KV_INTEGRAL_DELAY_GAIN_LEAN,0000EB92,c,NONE 0-2,Gain factor applied to the Integral_Delay_Base when both Slow and Fast O2 status are LEAN.
FUEL_SH,KV_INTEGRAL_DELAY_GAIN_RICH,0000EBAC,c,NONE 0-2,Gain factor applied to the Integral_Delay_Base when both Slow and Fast O2 status are RICH.
FUEL_SH,KE_INTEGRAL_TERM_ADJUSTMENT_IDLE,0000EBC6,c,NONE 0-2,Magnitude of adjustments to integral term under idle conditions.
FUEL_SH,KE_INTEGRAL_TERM_MINIMUM,0000EBC8,c,NONE 0-2,The minimum integrator factor value allowed in closed loopmode.
FUEL_SH,KE_INTEGRAL_TERM_MINIMUM_AF_CL,0000EBCA,c,NONE 0-2,The minimum integrator factor value allowed in Air FuelClosed Loop mode.
FUEL_SH,KE_INTEGRAL_TERM_MAXIMUM,0000EBCC,c,NONE 0-2,The maximum allowed integrator value.
FUEL_SH,KV_INTEGRAL_TERM_ADJUSTMENT_LEAN,0000EBCE,c,NONE 0-2,$000044FC
FUEL_SH,KV_INTEGRAL_TERM_ADJUSTMENT_RICH,0000EBE0,c,NONE 0-2,$000044FD
FUEL_SH,KE_O2_AFTER_START_THRESHOLD_OFF,0000EBF2,c,Millivolts,Offset added to O2 Rich Lean threshold. For Holden Vehicle only.
FUEL_SH,KE_O2_COLD_TEMPERATURE,0000EBF4,c,Degrees_C,$000044FE
FUEL_SH,KE_O2_COLD_TIME,0000EBF6,c,Seconds,The offset is added to the Rich Lean threshold as long as Engine run time is less this. Used for Holden vehicles only.
FUEL_SH,KV_O2_RICH_LEAN_THRESHOLD,0000EBF8,c,MilliVolts,Oxygen sensor voltage level for rich/lean decision
FUEL_SH,KV_O2_OFF_RICH_LEAN_THRESHOLD,0000EC1C,c,MilliVolts,$000044FF
FUEL_SH,KE_PROPORTIONAL_TERM_IDLE_ENABLE,0000EC40,c,TRUE_FALSE,Use specially formed idle proportional term at idle.
FUEL_SH,KV_PROPORTIONAL_TERM_IDLE_BASE,0000EC42,c,NONE 0-2,Proportional term base for each bank under idle conditions
FUEL_SH,KV_PROPORTIONAL_TERM_IDLE_GAIN,0000EC54,c,NONE 0-2,Gain factor applied to proportional term base for each bank under idle conditions
FUEL_SH,KV_PROP_TERM_NORMAL_BASE_LEAN,0000EC6E,c,NONE 0-2,Base size of proportional term under normal (non-idle) conditions when Fast O2 Status is LEAN.
FUEL_SH,KV_PROP_TERM_NORMAL_BASE_RICH,0000EC80,c,NONE 0-2,Base size of proportional term under normal (non-idle) conditions when Fast O2 Status is RICH.
FUEL_SH,KV_PROP_TERM_NORMAL_GAIN_LEAN,0000EC92,c,NONE 0-2,Gain factor applied to proportional term under normal (non-idle) conditions when Fast O2 Status is LEAN.
FUEL_SH,KV_PROP_TERM_NORMAL_GAIN_RICH,0000ECAC,c,NONE 0-2,Gain factor applied to proportional term under normal (non-idle) conditions when Fast O2 Status is RICH.
FUEL_SH,KE_PROPORTIONAL_TERM_AIRFUEL_GAI,0000ECC6,c,NONE 0-2,Gain applied to proportional term when in Airfuel_Closedloop.
